Entity_1	Entity_2	Predicted_class
deafness	retarded development	no_relation
Deafness	retarded development	no_relation
vestibular dysfunction	retarded development	no_relation
onset	retarded development	no_relation
retarded development	deafness	no_relation
retarded development	Deafness	no_relation
deafness	Acidification	no_relation
Deafness	Acidification	no_relation
vestibular dysfunction	Acidification	no_relation
onset	Acidification	no_relation
deafness	Acidification	no_relation
Acidification	Deafness	no_relation
deafness	Retarded Development	effect
Deafness	Retarded Development	no_relation
vestibular dysfunction	Retarded Development	no_relation
onset	Retarded Development	no_relation
deafness	Retarded Development	no_relation
Retarded Development	Deafness	no_relation
mild	antibody	no_relation
antibody	affected	no_relation
antibody	acute	no_relation
mild	cat	no_relation
affected	cat	no_relation
cat	acute	no_relation
cat	transient	effect
cat	weight loss	effect
cat	mild	no_relation
cat	peritonitis	no_relation
cat	peritonitis	effect
cat	diffuse	no_relation
cat	severe	effect
transient	tropism	effect
weight loss	tropism	effect
mild	tropism	effect
peritonitis	tropism	no_relation
tropism	peritonitis	effect
tropism	diffuse	effect
tropism	severe	effect
localized	mucociliary clearance	no_relation
localized	viral infection	no_relation
cellular membrane	prolonged	no_relation
endoplasmic reticulum	prolonged	no_relation
homeostasis	prolonged	no_relation
translation	prolonged	no_relation
prolonged	apoptotic cell death	no_relation
prolonged	signaling	no_relation
prolonged	innate immune response	no_relation
prolonged	pathogenesis	no_relation
prolonged	signaling	no_relation
immune response	binding	no_relation
immune response	cytoplasm	no_relation
immune response	stable	no_relation
immune response	binding	no_relation
translation	binding	no_relation
translation	cytoplasm	no_relation
translation	stable	no_relation
translation	binding	no_relation
binding	translation initiation	no_relation
translation initiation	cytoplasm	no_relation
translation initiation	stable	no_relation
translation initiation	binding	no_relation
binding	ribosome	no_relation
ribosome	cytoplasm	no_relation
ribosome	stable	no_relation
ribosome	binding	no_relation
binding	translation	no_relation
cytoplasm	translation	no_relation
stable	translation	no_relation
binding	translation	no_relation
severity	pathogenesis	no_relation
pathogenesis	mild	no_relation
pathogenesis	moderate	no_relation
pathogenesis	severe	effect
severity	pathogenesis	effect
pathogenesis	mild	no_relation
pathogenesis	moderate	no_relation
pathogenesis	severe	no_relation
severity	gene expression	no_relation
gene expression	mild	no_relation
gene expression	moderate	no_relation
gene expression	severe	no_relation
severity	gene expression	effect
mild	gene expression	effect
moderate	gene expression	no_relation
severe	gene expression	no_relation
severity	gene expression	no_relation
moderate	gene expression	no_relation
severe	gene expression	no_relation
severity	tissue remodeling	effect
moderate	tissue remodeling	no_relation
severe	tissue remodeling	no_relation
severity	pathogenesis	effect
moderate	pathogenesis	no_relation
severe	pathogenesis	no_relation
cell surface	severe	no_relation
fever	envelope	effect
fever	endosomal membrane	effect
fever	membrane	effect
fever	behavior	no_relation
fever	cell-cell fusion	effect
right	acidification	effect
severe	signaling pathway	effect
diarrhea	signaling pathway	effect
severe	signaling pathway	effect
diarrhea	signaling pathway	effect
severe	signaling	no_relation
diarrhea	signaling	no_relation
localized	cognition	no_relation
diarrhea	immunoglobulin	no_relation
acute	immunoglobulin	no_relation
diarrhea	immunoglobulin	no_relation
acute	immunoglobulin	no_relation
stable	transport	no_relation
stable	virion	no_relation
autoimmune disease	antigen presentation	no_relation
type 1 diabetes	antigen presentation	no_relation
antigen presentation	type 1 diabetes	no_relation
type 1 diabetes	viral infection	no_relation
type 1 diabetes	viral infection	no_relation
autoimmune disease	pathogenesis	no_relation
type 1 diabetes	pathogenesis	no_relation
type 1 diabetes	pathogenesis	no_relation
membrane	position	no_relation
membrane	position	no_relation
membrane fusion	position	no_relation
membrane fusion	position	no_relation
cell-cell fusion	position	no_relation
cell-cell fusion	position	no_relation
position	cell-cell fusion	no_relation
cell-cell fusion	position	no_relation
position	cell-cell fusion	no_relation
position	cell-cell fusion	no_relation
position	membrane fusion	no_relation
position	pathogenesis	no_relation
diarrhea	reverse transcription	effect
Hepatitis	viral envelope	no_relation
chronic	viral envelope	effect
viral envelope	binding	no_relation
viral envelope	binding	no_relation
Hepatitis	viral life cycle	no_relation
chronic	viral life cycle	effect
viral life cycle	binding	no_relation
viral life cycle	binding	no_relation
diarrhea	reverse transcription	no_relation
diarrhea	reverse transcription	no_relation
acute	reverse transcription	effect
Mitochondrial	signaling	no_relation
Mitochondrial	signaling	no_relation
immune response	central	effect
immune response	melanoma	no_relation
central	innate immune response	no_relation
innate immune response	melanoma	no_relation
central	mitochondrial	no_relation
melanoma	mitochondrial	no_relation
central	signaling	no_relation
melanoma	signaling	no_relation
diarrhea	antibody	no_relation
diarrhea	antibody	no_relation
onset	antibody	no_relation
diarrhea	antibody	no_relation
antibody	onset	no_relation
diarrhea	growth	no_relation
diarrhea	growth	no_relation
diarrhea	growth	effect
Fever	sera	effect
RNAi	Hepatitis	no_relation
RNAi	Severe	no_relation
RNAi	Hepatitis	no_relation
RNAi	Severe	effect
respiratory infections	immune response	no_relation
weight loss	immune response	no_relation
immune response	Respiratory Infections	no_relation
translation	delayed growth	no_relation
Gene Expression	Peripheral	no_relation
gene expression	peripheral	no_relation
gene expression	peripheral	no_relation
diarrhea	feeding behavior	effect
feeding behavior	vomiting	effect
feeding behavior	diarrhea	effect
diarrhea	viral shedding	effect
vomiting	viral shedding	no_relation
diarrhea	viral shedding	no_relation
frequency	growth	no_relation
acute	growth	effect
cervical intraepithelial neoplasia	gene expression	effect
gene expression	cancer	no_relation
cervical intraepithelial neoplasia	cell surface	no_relation
cell surface	cancer	effect
cervical intraepithelial neoplasia	Gene Expression	effect
cancer	Gene Expression	effect
pancytopenia	lactation	no_relation
lactation	Pancytopenia	no_relation
pancytopenia	lactation	no_relation
lactation	Pancytopenia	no_relation
pancytopenia	lactation	no_relation
pancytopenia	lactation	no_relation
pancytopenia	lactation	no_relation
lactation	Pancytopenia	no_relation
cancer	gene expression	no_relation
carcinoma	gene expression	no_relation
cancer	gene expression	no_relation
carcinoma	gene expression	effect
Mitochondrial	Pore	no_relation
severe	mitochondrial	effect
diarrhea	mitochondrial	no_relation
mitochondrial	Mitochondrial	effect
severe	mitochondrial	effect
diarrhea	mitochondrial	no_relation
mitochondrial	Mitochondrial	no_relation
severe	pore	effect
diarrhea	pore	effect
Mitochondrial	pore	no_relation
severe	mitochondrial	effect
diarrhea	mitochondrial	no_relation
Mitochondrial	mitochondrial	no_relation
Acute	signaling	no_relation
acute	signaling	no_relation
signaling	acute	no_relation
Acute	signaling	no_relation
acute	signaling	no_relation
signaling	acute	no_relation
Acute	viral infection	no_relation
acute	viral infection	no_relation
acute	viral infection	no_relation
frequency	IL-2 production	no_relation
frequency	T cell proliferation	no_relation
antibody	Central	effect
antibody	Central	effect
Central	antibody	no_relation
Central	antibody	no_relation
Central	antibody	no_relation
Central	antibody	no_relation
Central	membrane fusion	no_relation
Central	membrane fusion	no_relation
Central	viral envelope	no_relation
Central	viral envelope	no_relation
Central	antibody	effect
Central	antibody	effect
Central	antibody	effect
Central	antibody	effect
pathogenesis	lower respiratory tract infections	effect
frequency	pathogenesis	no_relation
antibody	position	no_relation
TCR	position	no_relation
position	TCR	effect
cancer	antibody	no_relation
antibody	cancer	no_relation
antibody	healthy	no_relation
antibody	cancer	no_relation
antibody	healthy	no_relation
antibody	healthy	no_relation
antibody	cancer	no_relation
cancer	antibody	no_relation
cancer	antibody	no_relation
healthy	antibody	no_relation
healthy	antibody	no_relation
antibody	healthy	no_relation
antibody	cancer	no_relation
cell surface	autoimmunity	no_relation
cell surface	tumor	no_relation
cell surface	cancer	no_relation
cell surface	autoimmunity	no_relation
cell surface	tumor	no_relation
cell surface	cancer	no_relation
extracellular	autoimmunity	no_relation
extracellular	tumor	no_relation
extracellular	cancer	no_relation
wound healing	autoimmunity	no_relation
wound healing	tumor	no_relation
wound healing	cancer	no_relation
intracellular	tumor	no_relation
intracellular	tumor	no_relation
intracellular	cancer	no_relation
intracellular	cancer	no_relation
intracellular	cancer	no_relation
intracellular	cancer	no_relation
intracellular	cancer	no_relation
intracellular	prostate cancer	no_relation
intracellular	cancer	no_relation
intracellular	squamous cell carcinoma	no_relation
intracellular	cancer	no_relation
intracellular	cancer	no_relation
intracellular	cancer	no_relation
tumor	antibody	no_relation
cancer	antibody	no_relation
cancer	antibody	no_relation
prostate cancer	antibody	no_relation
cancer	antibody	no_relation
squamous cell carcinoma	antibody	no_relation
enterocolitis	pathogenesis	no_relation
chronic	immunoglobulin	effect
leukaemia	immunoglobulin	no_relation
peripheral	immunoglobulin	effect
immunoglobulin	acute	no_relation
Pathogenesis	tumor	no_relation
Pathogenesis	tumor	no_relation
Apnoea	righting reflex	effect
righting reflex	hypotension	no_relation
Apnoea	reflex	effect
reflex	hypotension	no_relation
Leukaemia	Cat	no_relation
asthma	cat	no_relation
cat	respiratory infection	no_relation
severe	pathogenesis	no_relation
severe	growth	effect
severe	growth	no_relation
severe	pathogenesis	no_relation
deafness	fluid transport	effect
Deafness	fluid transport	no_relation
fluid transport	Deafness	no_relation
deafness	fluid transport	effect
Deafness	fluid transport	effect
deafness	secretion	effect
Deafness	secretion	effect
secretion	Deafness	no_relation
Chronic	sleep	no_relation
depression	sleep	effect
sleep	chronic	no_relation
Sleep	healthy	no_relation
Chronic	sleep	no_relation
fatigue	sleep	effect
diffuse	sleep	effect
depression	sleep	no_relation
sleep	fatigue	no_relation
sleep	pain	effect
sleep	chronic	effect
sleep	chronic fatigue	effect
Chronic	sleep	no_relation
fatigue	sleep	no_relation
diffuse	sleep	no_relation
depression	sleep	no_relation
sleep	fatigue	no_relation
sleep	pain	no_relation
sleep	chronic	effect
sleep	chronic fatigue	effect
Chronic	sleep	no_relation
fatigue	sleep	no_relation
diffuse	sleep	no_relation
depression	sleep	no_relation
sleep	fatigue	no_relation
sleep	pain	no_relation
sleep	chronic	effect
sleep	chronic fatigue	effect
Chronic	pre	no_relation
fatigue	pre	no_relation
diffuse	pre	no_relation
depression	pre	no_relation
pre	fatigue	effect
pre	chronic fatigue	no_relation
pre	pain	no_relation
pre	chronic	no_relation
pre	chronic fatigue	no_relation
Chronic	sleep	no_relation
fatigue	sleep	no_relation
diffuse	sleep	no_relation
depression	sleep	no_relation
fatigue	sleep	no_relation
sleep	chronic fatigue	no_relation
sleep	pain	no_relation
sleep	chronic	no_relation
sleep	chronic fatigue	no_relation
Chronic	sleep	no_relation
fatigue	sleep	no_relation
diffuse	sleep	no_relation
depression	sleep	no_relation
fatigue	sleep	no_relation
chronic fatigue	sleep	no_relation
sleep	pain	no_relation
sleep	chronic	no_relation
sleep	chronic fatigue	no_relation
Chronic	sleep	no_relation
fatigue	sleep	no_relation
diffuse	sleep	no_relation
depression	sleep	no_relation
fatigue	sleep	no_relation
chronic fatigue	sleep	no_relation
sleep	pain	no_relation
sleep	chronic	no_relation
sleep	chronic fatigue	effect
Chronic	sleep	no_relation
fatigue	sleep	no_relation
diffuse	sleep	no_relation
depression	sleep	no_relation
fatigue	sleep	no_relation
chronic fatigue	sleep	no_relation
sleep	pain	no_relation
sleep	chronic	no_relation
sleep	chronic fatigue	no_relation
Chronic	sleep	effect
fatigue	sleep	effect
diffuse	sleep	effect
depression	sleep	no_relation
fatigue	sleep	no_relation
chronic fatigue	sleep	no_relation
pain	sleep	effect
sleep	chronic	no_relation
sleep	chronic fatigue	no_relation
growth	severe	effect
growth	affected	effect
reproduction	severe	effect
reproduction	affected	effect
Sepsis	ATP efflux	effect
ATP efflux	severe	effect
Sepsis	immunoglobulin	effect
immunoglobulin	severe	no_relation
sepsis	ATP efflux	no_relation
onset	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
ATP efflux	sepsis	no_relation
ATP efflux	sepsis	no_relation
ATP efflux	Sepsis	no_relation
sepsis	ATP efflux	no_relation
onset	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
ATP efflux	sepsis	no_relation
ATP efflux	Sepsis	no_relation
sepsis	gas	no_relation
onset	gas	no_relation
sepsis	gas	no_relation
sepsis	gas	no_relation
sepsis	gas	no_relation
gas	sepsis	no_relation
gas	Sepsis	no_relation
sepsis	ATP efflux	no_relation
onset	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
ATP efflux	Sepsis	no_relation
sepsis	ATP efflux	no_relation
onset	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	no_relation
sepsis	ATP efflux	effect
Sepsis	ATP efflux	no_relation
nucleocapsid	severe	no_relation
nucleocapsid	transient	effect
nucleocapsid	transient	effect
severe	behavior	no_relation
transient	behavior	effect
transient	behavior	no_relation
peripheral	immune response	no_relation
peripheral	immune response	no_relation
chronic	immune response	effect
severe	immune response	effect
immune response	hepatitis	no_relation
peripheral	pathogenesis	no_relation
peripheral	pathogenesis	no_relation
chronic	pathogenesis	effect
severe	pathogenesis	no_relation
pathogenesis	hepatitis	no_relation
respiratory infections	secretion	no_relation
bronchiolitis	secretion	no_relation
secretion	bronchiolitis	no_relation
antibody	melanoma	no_relation
antibody	colitis	effect
antibody	melanoma	no_relation
melanoma	gene expression	no_relation
colitis	gene expression	no_relation
gene expression	melanoma	no_relation
melanoma	intracellular	no_relation
colitis	intracellular	no_relation
melanoma	intracellular	no_relation
melanoma	gene expression	no_relation
colitis	gene expression	no_relation
melanoma	gene expression	no_relation
melanoma	immunoglobulin	no_relation
colitis	immunoglobulin	no_relation
melanoma	immunoglobulin	no_relation
Gene expression	peripheral	no_relation
Viral protein synthesis	plethora	no_relation
translation	plethora	effect
plethora	ribosome	no_relation
plethora	ribosome	no_relation
plethora	ribosomal frameshifting	effect
chronic renal failure	signaling	no_relation
Chronic renal failure	phosphorylation	no_relation
phosphorylation	tumor	no_relation
Chronic renal failure	extracellular	no_relation
extracellular	tumor	no_relation
Chronic renal failure	signaling	no_relation
tumor	signaling	no_relation
vasodilation	nephropathy	no_relation
vasodilation	nephropathy	effect
glomerular filtration	nephropathy	no_relation
glomerular filtration	nephropathy	effect
excretion	nephropathy	no_relation
excretion	nephropathy	effect
left	Learning	effect
homeostasis	acute	no_relation
homeostasis	chronic	no_relation
homeostasis	progressive	no_relation
homeostasis	acute	no_relation
homeostasis	chronic	no_relation
homeostasis	peripheral	no_relation
homeostasis	peripheral	no_relation
homeostasis	colitis	no_relation
homeostasis	inflammatory bowel disease	no_relation
homeostasis	central	no_relation
signaling	acute	no_relation
signaling	chronic	no_relation
signaling	progressive	no_relation
signaling	acute	no_relation
signaling	chronic	no_relation
signaling	peripheral	no_relation
signaling	peripheral	no_relation
signaling	colitis	no_relation
signaling	inflammatory bowel disease	no_relation
signaling	central	no_relation
antibody	acute	no_relation
antibody	chronic	no_relation
antibody	progressive	no_relation
antibody	acute	no_relation
antibody	chronic	no_relation
antibody	peripheral	no_relation
antibody	peripheral	no_relation
antibody	colitis	no_relation
antibody	inflammatory bowel disease	no_relation
antibody	central	no_relation
acute	memory	no_relation
chronic	memory	no_relation
progressive	memory	no_relation
memory	acute	no_relation
memory	chronic	no_relation
memory	peripheral	no_relation
memory	peripheral	no_relation
memory	colitis	no_relation
memory	inflammatory bowel disease	no_relation
memory	central	no_relation
acute	breakdown	no_relation
chronic	breakdown	no_relation
progressive	breakdown	effect
acute	breakdown	no_relation
chronic	breakdown	no_relation
peripheral	breakdown	no_relation
breakdown	peripheral	no_relation
breakdown	colitis	no_relation
breakdown	inflammatory bowel disease	no_relation
breakdown	central	no_relation
acute	viral infection	no_relation
chronic	viral infection	no_relation
progressive	viral infection	no_relation
acute	viral infection	no_relation
chronic	viral infection	no_relation
peripheral	viral infection	no_relation
peripheral	viral infection	no_relation
colitis	viral infection	no_relation
inflammatory bowel disease	viral infection	no_relation
central	viral infection	effect
type 2 diabetes	cholesterol homeostasis	no_relation
myelination	hypomyelination	effect
myelination	chronic	no_relation
hypomyelination	demyelination	no_relation
chronic	demyelination	effect
acidification	peritonitis	no_relation
peritonitis	acidification	no_relation
peritonitis	cat	no_relation
cat	peritonitis	no_relation
peritonitis	tropism	no_relation
tropism	peritonitis	no_relation
peritonitis	cat	no_relation
cat	peritonitis	no_relation
host cell	cancer	no_relation
acidification	cancer	effect
immunodeficiency	pathogenesis	effect
immunodeficiency	intracellular	effect
membrane	tumor	no_relation
tumor	viroporin	no_relation
tumor	pathogenesis	no_relation
severe	antibody	no_relation
severe	antibody	no_relation
cell adhesion	frequency	no_relation
cell adhesion	chromosome	no_relation
signaling	frequency	no_relation
signaling	chromosome	no_relation
extracellular	frequency	no_relation
extracellular	chromosome	no_relation
immunoglobulin	frequency	no_relation
immunoglobulin	chromosome	no_relation
intracellular	frequency	no_relation
intracellular	chromosome	no_relation
PSG	frequency	no_relation
PSG	chromosome	no_relation
PSG	frequency	no_relation
PSG	chromosome	no_relation
frequency	PSG	no_relation
PSG	chromosome	no_relation
frequency	PSG	no_relation
PSG	chromosome	no_relation
frequency	PSG	no_relation
chromosome	PSG	no_relation
frequency	PSG	no_relation
chromosome	PSG	no_relation
frequency	PSG	no_relation
chromosome	PSG	no_relation
severe	antibody	effect
severe	antibody	effect
severe	antibody	effect
severe	antibody	effect
immune response	affected	no_relation
severe	reverse transcription	effect
reverse transcription	lateral	effect
pentose phosphate pathway	neonatal jaundice	no_relation
pentose phosphate pathway	anemia	no_relation
pentose phosphate pathway	hemolytic anemia	no_relation
pentose phosphate pathway	carcinoma	no_relation
pentose phosphate pathway	intensity	no_relation
neonatal jaundice	intracellular	no_relation
anemia	intracellular	no_relation
hemolytic anemia	intracellular	effect
carcinoma	intracellular	no_relation
intracellular	intensity	no_relation
neonatal jaundice	intracellular	no_relation
anemia	intracellular	no_relation
hemolytic anemia	intracellular	effect
carcinoma	intracellular	no_relation
intensity	intracellular	effect
nucleoplasm	nucleolus	effect
nucleolus	transient	no_relation
nucleolus	Stable	no_relation
nucleoplasm	nucleolus	no_relation
nucleolus	transient	no_relation
nucleolus	Stable	no_relation
nucleoplasm	ribosome biogenesis	no_relation
ribosome biogenesis	transient	no_relation
nucleoplasm	cell cycle control	no_relation
cell cycle control	transient	effect
nucleoplasm	nucleolus	no_relation
transient	nucleolus	no_relation
nucleolus	Stable	no_relation
nucleoplasm	nucleolus	no_relation
transient	nucleolus	no_relation
Stable	nucleolus	effect
nucleoplasm	signaling	no_relation
transient	signaling	no_relation
nucleoplasm	nucleolus	no_relation
transient	nucleolus	no_relation
Diarrhoea	growth	no_relation
degradation	prostate cancer	no_relation
degradation	tumor	no_relation
degradation	leukemia	no_relation
autophagy	rheumatoid arthritis	no_relation
autophagy	binding	no_relation
ubiquitin	lymphoma	no_relation
ubiquitin	rheumatoid arthritis	no_relation
ubiquitin	binding	no_relation
ubiquitin	lymphoma	no_relation
ubiquitin	rheumatoid arthritis	effect
ubiquitin	binding	no_relation
cell cycle	lymphoma	no_relation
cell cycle	rheumatoid arthritis	no_relation
cell cycle	binding	no_relation
cell cycle arrest	lymphoma	no_relation
cell cycle arrest	rheumatoid arthritis	no_relation
cell cycle arrest	binding	no_relation
growth	lymphoma	no_relation
growth	rheumatoid arthritis	no_relation
growth	binding	no_relation
mild	mineralization	no_relation
multifocal	mineralization	no_relation
pneumonia	mineralization	no_relation
pneumonia	mineralization	no_relation
atelectasis	mineralization	no_relation
extramedullary hematopoiesis	mineralization	no_relation
mineralization	granuloma	no_relation
mineralization	atelectasis	no_relation
mineralization	emphysema	no_relation
cytoplasm	secretion	effect
secretion	Acute	effect
secretion	acute	no_relation
cytoplasm	plasma membrane fusion	effect
plasma membrane fusion	Acute	effect
plasma membrane fusion	acute	no_relation
cytoplasm	host cell	effect
host cell	Acute	effect
host cell	acute	no_relation
cytoplasm	host cell	effect
host cell	Acute	effect
host cell	acute	no_relation
cytoplasm	host cell	effect
host cell	Acute	effect
host cell	acute	no_relation
cytoplasm	cell-cell fusion	no_relation
cell-cell fusion	Acute	effect
cell-cell fusion	acute	no_relation
cytoplasm	membrane fusion	no_relation
membrane fusion	Acute	effect
membrane fusion	acute	no_relation
cytoplasm	host cell surface	no_relation
host cell surface	Acute	effect
host cell surface	acute	no_relation
cytoplasm	host cell surface	no_relation
host cell surface	Acute	effect
host cell surface	acute	no_relation
cytoplasm	host cell	no_relation
Acute	host cell	no_relation
host cell	acute	no_relation
cytoplasm	membrane organization	no_relation
Acute	membrane organization	no_relation
acute	membrane organization	no_relation
cytoplasm	membrane	effect
Acute	membrane	effect
acute	membrane	no_relation
healthy	homeostasis	effect
peripheral	homeostasis	no_relation
homeostasis	peripheral	no_relation
homeostasis	peripheral	no_relation
severe	antibody	no_relation
antibody	healthy	no_relation
severe	antibody	no_relation
antibody	healthy	no_relation
bronchitis	signaling pathway	no_relation
melanoma	signaling pathway	no_relation
Melanoma	immune response	no_relation
immune response	bronchitis	no_relation
Melanoma	immune response	no_relation
bronchitis	immune response	no_relation
Hepatic steatosis	antiviral response	no_relation
liver disease	antiviral response	no_relation
chronic hepatitis	antiviral response	effect
hepatic steatosis	antiviral response	effect
steatosis	antiviral response	no_relation
hepatitis	antiviral response	no_relation
steatosis	lipid droplet	no_relation
steatosis	Intracellular	no_relation
steatosis	phosphorylation	no_relation
steatosis	endoplasmic reticulum	no_relation
steatosis	signaling	no_relation
intracellular	steatosis	no_relation
severe	pathogenesis	no_relation
diarrhea	pathogenesis	no_relation
Bronchitis	Membrane	no_relation
Bronchitis	Virion Assembly	no_relation
virion	bronchitis	no_relation
virion	Bronchitis	no_relation
virion assembly	bronchitis	no_relation
virion assembly	Bronchitis	no_relation
viral envelope	bronchitis	no_relation
viral envelope	Bronchitis	no_relation
transmembrane	bronchitis	no_relation
transmembrane	Bronchitis	no_relation
bronchitis	virion assembly	no_relation
virion assembly	Bronchitis	no_relation
bronchitis	RNA replication	no_relation
RNA replication	Bronchitis	no_relation
bronchitis	mRNA transcription	no_relation
mRNA transcription	Bronchitis	no_relation
bronchitis	viral protein synthesis	no_relation
viral protein synthesis	Bronchitis	no_relation
bronchitis	virion assembly	no_relation
virion assembly	Bronchitis	no_relation
bronchitis	Membrane	no_relation
Bronchitis	Membrane	no_relation
Bronchitis	Virion Assembly	no_relation
membrane	immunodeficiency	no_relation
immunodeficiency	S-layer	no_relation
immunodeficiency	S-layer	no_relation
immunodeficiency	S-layer	no_relation
diarrhea	humoral immune response	no_relation
recurrent	humoral immune response	effect
Severe	nucleocapsid	effect
liver development	hepatitis	no_relation
liver development	cytoplasm	no_relation
hepatitis	transferase activity	no_relation
transferase activity	cytoplasm	no_relation
Hepatitis	translation	no_relation
affected	translation	no_relation
Hepatitis	viral capsid	no_relation
affected	viral capsid	no_relation
acute	immunoglobulin	effect
immunoglobulin	stomatitis	no_relation
immunoglobulin	binding	no_relation
immunoglobulin	stable	no_relation
stomatitis	yolk	no_relation
yolk	binding	no_relation
yolk	stable	no_relation
acute	yolk	effect
stomatitis	yolk	no_relation
yolk	binding	no_relation
yolk	stable	no_relation
Severe	antibody production	no_relation
antibody production	binding	no_relation
Severe	cell surface	no_relation
binding	cell surface	no_relation
Severe	virion	no_relation
binding	virion	no_relation
edema	antioxidant activity	no_relation
bronchitis	tropism	no_relation
tropism	severe	no_relation
tropism	binding	effect
tropism	Binding	effect
bronchitis	sugar binding	no_relation
severe	sugar binding	effect
binding	sugar binding	no_relation
Binding	sugar binding	effect
synthesis	progressive	no_relation
immune response	mild	effect
immune response	severe	effect
antibody	mild	no_relation
antibody	severe	no_relation
immune response	mild	no_relation
immune response	severe	no_relation
myelin sheath	chronic	no_relation
progressive	cytokine secretion	no_relation
cytokine secretion	chronic	effect
cytokine secretion	central	effect
cytokine secretion	neurodegeneration	no_relation
progressive	breakdown	effect
chronic	breakdown	effect
central	breakdown	effect
breakdown	neurodegeneration	no_relation
progressive	secretion	no_relation
chronic	secretion	no_relation
central	secretion	no_relation
secretion	neurodegeneration	no_relation
progressive	demyelination	no_relation
chronic	demyelination	no_relation
central	demyelination	no_relation
demyelination	neurodegeneration	no_relation
progressive	myelin sheath	effect
chronic	myelin sheath	effect
central	myelin sheath	effect
neurodegeneration	myelin sheath	no_relation
chronic	demyelination	no_relation
demyelination	Demyelination	effect
chronic	myelin sheath	no_relation
myelin sheath	Demyelination	effect
chronic	myelin sheath	no_relation
myelin sheath	Demyelination	effect
chronic	breakdown	no_relation
breakdown	Demyelination	effect
chronic	axon	no_relation
axon	Demyelination	no_relation
chronic	macrophage activation	no_relation
Demyelination	macrophage activation	no_relation
chronic	oxidative stress	no_relation
Demyelination	oxidative stress	no_relation
chronic	breakdown	no_relation
Demyelination	breakdown	effect
immune dysregulation	B cell activation	effect
acute	B cell activation	effect
B cell activation	hypergammaglobulinemia	no_relation
B cell activation	hypergammaglobulinemia	effect
Nucleocapsid	severe	no_relation
severe	host cell	no_relation
severe	gene expression	no_relation
severe	gene expression	no_relation
severe	gene expression	no_relation
severe	gene expression	no_relation
severe	gene expression	no_relation
transmembrane	chronic	no_relation
ion transport	chronic	no_relation
TCR	Mild	no_relation
intracellular	Mild	no_relation
intracellular	Mild	no_relation
respiratory infections	LDT	effect
LDT	acute	no_relation
LDT	respiratory infections	effect
respiratory infections	LDT	effect
LDT	acute	no_relation
LDT	respiratory infections	no_relation
respiratory infections	LDT	no_relation
acute	LDT	no_relation
LDT	respiratory infections	effect
respiratory infections	LDT	effect
acute	LDT	effect
LDT	respiratory infections	effect
respiratory infections	LDT	no_relation
acute	LDT	no_relation
LDT	respiratory infections	no_relation
respiratory infections	LDT	no_relation
acute	LDT	no_relation
LDT	respiratory infections	no_relation
MCP-1 production	peripheral	no_relation
MCP-1 production	peripheral	no_relation
peripheral	signalling	no_relation
peripheral	MCP-1 production	no_relation
Acute	immunoglobulin	effect
pneumonia	immunoglobulin	effect
affected	immunoglobulin	effect
severity	immunoglobulin	effect
peritonitis	cat	effect
severe	cat	effect
Viral membrane	transient	no_relation
Viral membrane	encephalitis	no_relation
viral envelope	transient	effect
viral envelope	encephalitis	no_relation
transient	membrane	no_relation
encephalitis	membrane	effect
transient	viral membrane	no_relation
encephalitis	viral membrane	no_relation
transient	membrane fusion	no_relation
encephalitis	membrane fusion	no_relation
frequency	tRNA	no_relation
hepatitis	TLR signaling pathway	no_relation
hepatitis	signaling	no_relation
hepatitis	signaling	no_relation
haa	tumor	no_relation
RNA replication	tumor	no_relation
cancer	Macrophage migration	no_relation
neurodegeneration	Macrophage migration	no_relation
autoimmunity	Macrophage migration	no_relation
pain	Macrophage migration	no_relation
Macrophage migration	cancer	effect
Hypertension	degradation	effect
degradation	hypertension	effect
degradation	increased blood pressure	no_relation
degradation	hypertension	effect
degradation	hypertension	effect
degradation	hypertension	effect
degradation	healthy	no_relation
degradation	hypertension	no_relation
degradation	hypertension	no_relation
Hypertension	X chromosome	no_relation
X chromosome	hypertension	effect
X chromosome	increased blood pressure	no_relation
X chromosome	hypertension	effect
X chromosome	hypertension	effect
X chromosome	hypertension	effect
X chromosome	healthy	no_relation
X chromosome	hypertension	no_relation
X chromosome	hypertension	no_relation
acute	viral infection	no_relation
frequent	viral infection	no_relation
frequency	viral infection	no_relation
bronchiolitis	viral infection	no_relation
acute	viral infection	no_relation
viral infection	Acute	no_relation
viral infection	Anemia	no_relation
viral infection	Vomiting	no_relation
viral infection	severity	no_relation
viral infection	Apnea	no_relation
viral infection	Dehydration	no_relation
viral infection	Bronchiolitis	no_relation
viral infection	Pharyngitis	no_relation
viral infection	Rhinitis	no_relation
acute	viral infection	no_relation
frequent	viral infection	effect
frequency	viral infection	effect
bronchiolitis	viral infection	effect
acute	viral infection	no_relation
viral infection	Acute	no_relation
viral infection	Anemia	effect
viral infection	Vomiting	effect
viral infection	severity	effect
viral infection	Apnea	effect
